id,nombre,apellido,genero,fecha_nacimiento,ocupacion,tipo_cuenta
RI-005-1111,Oluwakemi,Akobo,F,1985-08-17,Manager,Current
KN-007-1084,Hauwa,Ahmad,M,2007-07-29,Student,Savings
KN-007-1056,Aliyu,Hassan,F,1992-01-28,Engineer,Current
KN-003-1120,Abdulsalam,Suleiman,M,1985-01-10,Accountant,Current
KN-002-1076,Sani,Ahmed,F,1964-01-01,Marketing Executive,Savings
LA-006-1096,Daniel,Oluwakanyinsola,M,1977-04-09,Lawyer,Savings
LA-004-1228,Nifemi,Makinde,M,1971-06-21,Engineer,Savings
KN-005-1052,Ali,Ibrahim,F,1996-12-21,Marketing Executive,Savings
LA-002-1031,Ademola,Adebayo,M,1968-12-13,Accountant,Current
LA-015-1050,Olumide,Nwosu,M,2000-12-06,Student,Savings
LA-002-1116,Damilola,Adebayo,F,1990-03-18,Trader,Current
KN-002-1114,Salma,Abdulrahmon,F,1972-07-09,Human Resources Specialist,Savings
RI-001-1068,Ngozi,Nwokocha,M,1964-02-23,Manager,Savings
RI-004-1087,Ogechi,Okoli,M,1997-04-17,Trader,Current
KN-008-1051,Firdausi,Yusuf,F,1971-03-29,Accountant,Current
RI-009-1064,Chizoba,Okafor,F,1985-07-20,Software Developer,Current
KN-010-1110,Bashir,Hassan,F,1963-06-13,Lawyer,Current
KN-005-1217,Firdausi,Rukayya,F,1996-09-28,Health Professional,Current
EN-003-1052,Chinonso,Obi,F,1989-04-24,Engineer,Savings
RI-008-1076,Stanley,Brown,M,1985-06-24,Accountant,Current
KN-001-1124,Habiba,Farouq,M,1987-05-03,Construction Worker,Current
LA-004-1126,Angela,Bankole,F,1988-08-23,Lawyer,Current
LA-006-1103,Oluwapelumi,Onyeka,M,1958-08-08,Carpenter,Current
EN-005-1045,Okechukwu,Ugochukwu,F,2003-03-12,Student,Savings
RI-005-1094,Collins,Okoroafor,F,1989-06-27,Human Resources Specialist,Current
KN-007-1061,Zara,Sani,M,1968-12-05,Accountant,Current
RI-003-1049,Isaac,Onwuka,M,1989-04-04,Electrician,Savings
EN-007-1106,Ebuka,Igwe,F,1971-09-20,Engineer,Current
RI-005-1109,Amarachi,Chukwuemeka,F,1991-06-18,Trader,Savings
RI-006-1038,Isaac,Adeyemo,F,1996-06-07,Software Developer,Savings
KN-006-1065,Fadila,Bello,F,1959-02-10,Marketing Executive,Savings
EN-003-1065,Ndubisi,Nwankwo,M,2003-07-11,Student,Savings
KN-002-1240,Sadiya,Haruna,M,1964-08-29,Carpenter,Current
LA-004-1282,Chinedu,Ademola,F,1989-08-26,Marketing Executive,Savings
LA-011-1118,Habiba,Busari,F,1979-08-27,Accountant,Savings
KN-002-1120,Sadiq,Umaru,M,1960-09-14,Farmer,Savings
LA-004-1271,Comfort,Oladejo,M,1972-03-17,Software Developer,Current
LA-013-1279,Adetokunbo,Nnamdi,M,1989-12-17,Engineer,Current
LA-002-1095,Olumide,Awofeso,F,1959-06-05,Marketing Executive,Savings
EN-007-1049,Chinonso,Okonkwo,F,1990-12-25,Trader,Savings
RI-009-1056,Chidiebere,Eke,M,1985-04-07,Human Resources Specialist,Savings
KN-007-1185,Abdulkadir,Salma,F,1973-12-28,Health Professional,Savings
RI-009-1107,Austin,James,M,1997-12-11,Data Analyst,Savings
LA-006-1206,Oladimeji,Akpan,M,1962-03-28,Manager,Current
LA-012-1048,Albert,Onyekachi,M,1997-08-07,Farmer,Savings
LA-015-1057,Chinenye,Bankole,M,1981-01-02,Accountant,Savings
LA-009-1065,Chukwuka,Kehinde,M,1963-03-09,Mechanic,Current
RI-001-1114,Austin,Peterside,F,1987-09-05,Marketing Executive,Savings
RI-008-1012,Emmanuel,Briggs,M,1966-04-12,Welder,Current
LA-014-1211,Damilola,Onyekachi,M,1968-03-02,Electrician,Savings
RI-007-1037,Chinedu,Akobo,F,1992-02-01,Software Developer,Current
RI-001-1022,Oluwadamilola,Adeyemo,F,1957-11-22,Marketing Executive,Current
EN-002-1051,Oluchi,Okoroafor,M,1979-08-02,Trader,Savings
LA-012-1045,Oluwalonimi,Nwankwo,F,2009-10-14,Student,Savings
EN-006-1064,Chukwuebuka,Agu,M,1975-12-28,Trader,Current
LA-011-1006,Deborah,Odeyemi,F,1998-02-12,Student,Savings
EN-003-1056,Emeka,Ezeani,F,1977-12-03,Manager,Savings
LA-006-1154,Yewande,Okafor,F,1991-10-01,Software Developer,Current
KN-004-1007,Fatima,Abubakar,M,1973-01-28,Human Resources Specialist,Current
KN-006-1102,Abdulsalam,Aliyu,F,2000-09-25,Student,Savings
LA-010-1087,Morounranti,Okoye,F,1997-03-25,Marketing Executive,Current
RI-007-1026,Chukwuma,Wachukwu,F,1987-03-01,Manager,Savings
KN-001-1047,Fadila,Ibrahim,F,1958-06-05,Engineer,Savings
LA-010-1171,Oluwapemi,Famuyiwa,F,1962-01-07,Health Professional,Current
EN-002-1043,Emeka,Nwankwo,F,1988-09-08,Marketing Executive,Current
KN-003-1099,Firdausi,Garba,M,1964-03-23,Truck Driver,Savings
KN-006-1235,Danjuma,Salisu,M,1970-10-18,Construction Worker,Current
RI-001-1008,David,Brown,M,2002-02-27,Student,Savings
LA-011-1014,Yewande,Adegoke,M,1983-05-15,Human Resources Specialist,Current
LA-015-1252,Olumuyiwa,Adeniran,M,1968-05-17,Engineer,Savings
LA-008-1061,Ifeoluwa,Eze,M,1984-04-29,Lawyer,Savings
LA-012-1235,Danladi,Oyebanji,M,1981-11-29,Carpenter,Current
LA-013-1143,Celestine,Oluwatosin,M,1993-09-09,Human Resources Specialist,Current
LA-014-1285,Adetokunbo,Oluwaseun,M,1976-08-11,Engineer,Savings
KN-006-1094,Sadiya,Yusuf,F,2000-07-30,Trader,Current
RI-002-1095,Happiness,Amadi,M,1960-07-06,Electrician,Savings
KN-006-1135,Rukayat,Mohammed,M,1969-09-01,Trader,Current
RI-004-1035,Chukwuma,Briggs,F,1960-06-17,Data Analyst,Savings
KN-003-1056,Haruna,Mohammed,F,1985-05-23,Accountant,Savings
EN-003-1080,Ifeanyi,Okwara,M,1957-05-12,Electrician,Current
KN-009-1081,Mariam,Abdullahi,M,1970-08-26,Manager,Savings
RI-005-1116,Oluwadamilola,Akobo,M,1967-03-14,Construction Worker,Savings
LA-005-1235,Olaniyi,Niyi,F,2000-03-15,Student,Savings
LA-001-1137,Lateefah,Akinola,F,1958-04-23,Accountant,Current
EN-002-1081,Onyeka,Okonkwo,M,1972-11-02,Plumber,Savings
LA-006-1280,Omolara,Okpara,M,1985-02-27,Electrician,Current
KN-006-1210,Mariam,Abdulrahman,M,1999-01-01,Trader,Current
RI-007-1065,Tari,Wobo,F,2003-06-06,Student,Savings
LA-014-1039,Danjuma,Idowu,M,1967-04-27,Accountant,Savings
RI-010-1040,Chinyere,Brown,M,2002-04-14,Student,Savings
KN-010-1150,Ruqayya,Haruna,F,1996-02-20,Engineer,Savings
EN-005-1018,Obioma,Udeh,M,1988-01-25,Software Developer,Current
RI-002-1056,Blessing,Akpobari,M,1989-05-28,Farmer,Current
LA-004-1130,Oluwapelumi,Akande,F,1968-06-18,Software Developer,Savings
KN-007-1118,Umaru,Yakubu,M,1966-12-15,Construction Worker,Current
KN-003-1065,Garba,Ali,M,1997-04-08,Marketing Executive,Current
LA-014-1124,Oluwagbemiga,Mohammed,M,2000-08-19,Student,Savings
RI-009-1060,Kofi,Ugochukwu,M,1977-06-21,Welder,Current
RI-007-1052,Cynthia,Wobo,F,1985-03-24,Manager,Savings
KN-007-1186,Fati,Usman,F,1991-11-30,Lawyer,Current
LA-010-1116,Denis,Adeyemo,M,2000-01-17,Student,Savings
LA-004-1248,Dinah,Adesina,F,1984-03-09,Lawyer,Current
RI-009-1024,Amarachi,Adeyemo,F,1982-03-03,Software Developer,Current
KN-010-1183,Ruqayya,Ruqayya,M,1985-05-09,Electrician,Savings
LA-010-1200,Oluwaseun,Nnaji,F,1984-08-07,Software Developer,Savings
LA-006-1209,Daniel,Benson,M,1989-07-29,Lawyer,Savings
LA-012-1212,Nifemi,Oluwatobiloba,M,1961-09-16,Marketing Executive,Savings
KN-008-1124,Ismaila,Muhammad,M,1961-06-21,Human Resources Specialist,Current
RI-005-1067,Henry,Briggs,M,1983-07-20,Farmer,Current
LA-007-1044,Rasheed,Okafor,M,2001-11-23,Student,Savings
LA-002-1258,Adenike,Omolola,F,1969-01-12,Lawyer,Current
LA-014-1099,Niyi,Nkechi,F,1991-04-04,Trader,Current
EN-007-1009,Chioma,Nwosu,F,1982-02-11,Marketing Executive,Current
RI-003-1084,Olufunke,Okoroafor,M,1965-02-11,Factory Worker,Savings
RI-007-1069,Chizoba,Okoroafor,M,1963-10-29,Software Developer,Current
KN-003-1062,Rabi,Aliyu,F,2000-01-10,Trader,Savings
LA-003-1274,Alao,Akande,F,1962-11-14,Software Developer,Current
LA-005-1116,Ngozi,Odeyemi,M,1985-02-05,Manager,Current
LA-010-1182,Kikelomo,Oladipo,M,1973-11-25,Human Resources Specialist,Savings
LA-005-1229,Ashimiyu,Oluwakemi,M,1993-07-01,Engineer,Current
KN-007-1193,Umar,Abdulaziz,M,1994-03-12,Carpenter,Savings
LA-007-1079,Omololu,Ogbu,F,1982-05-06,Engineer,Savings
KN-009-1010,Rakiya,Musa,F,1990-04-05,Health Professional,Savings
LA-010-1084,Ebuka,Okereke,F,1977-08-16,Human Resources Specialist,Current
RI-001-1089,Adaku,Chukwuemeka,F,1995-03-19,Human Resources Specialist,Current
LA-012-1114,Chika,Oluwatosin,M,1964-07-18,Human Resources Specialist,Current
LA-007-1119,Idris,Adewale,M,1959-07-19,Accountant,Savings
LA-013-1121,Oluwamayowa,Dare,F,1963-02-10,Health Professional,Current
LA-008-1297,Oluwakemi,Afolabi,F,1960-12-18,Human Resources Specialist,Current
LA-014-1220,Diana,Oluwatoyin,F,1982-01-23,Marketing Executive,Current
LA-001-1063,Olasunkanmi,Idowu,F,1996-12-12,Marketing Executive,Savings
LA-011-1004,Caleb,Okoro,M,1968-02-22,Health Professional,Savings
KN-005-1153,Rakiya,Fati,F,1966-03-05,Accountant,Savings
KN-002-1137,Ahmad,Umaru,M,1998-08-22,Marketing Executive,Current
LA-008-1196,Chibueze,Oluwabusayo,F,1971-04-23,Manager,Current
RI-006-1045,Chiagozie,Brown,F,1993-10-01,Software Developer,Current
KN-004-1102,Hassan,Mohammed,F,1996-02-04,Marketing Executive,Savings
LA-013-1251,Ada,Akinwale,F,1972-07-02,Trader,Current
KN-001-1153,Danladi,Sadiq,F,1997-11-06,Health Professional,Current
KN-006-1097,Sani,Bello,F,1979-05-03,Health Professional,Current
KN-005-1007,Ibrahim,Yusuf,F,1957-05-16,Accountant,Savings
LA-013-1263,Bolaji,Akpan,M,1969-05-09,Human Resources Specialist,Savings
RI-006-1107,Chisom,Okon,F,1993-06-24,Accountant,Current
LA-007-1096,Chukwudi,Oluwarotimi,F,1988-07-17,Trader,Current
RI-009-1010,Juliet,Obi,F,1978-05-26,Marketing Executive,Savings
LA-006-1274,Ayodele,Adekunle,F,1973-02-27,Data Analyst,Current
LA-015-1211,Edwin,Obi,M,1973-02-05,Health Professional,Current
LA-006-1146,Olajide,Adekoya,M,1978-02-28,Carpenter,Current
LA-014-1251,Chukwuemeka,Bello,M,1994-12-23,Data Analyst,Current
KN-008-1148,Abdulrahman,Fadila,F,1972-02-27,Marketing Executive,Savings
EN-003-1029,Ikenna,Mbadiwe,F,2001-04-03,Student,Savings
KN-008-1014,Garba,Ibrahim,F,1979-11-18,Health Professional,Savings
KN-002-1202,Lawal,Hauwa,F,1966-08-13,Human Resources Specialist,Current
LA-004-1052,Babatunde,Adekunle,M,1998-05-31,Student,Savings
KN-002-1212,Ali,Sadiq,F,1997-08-11,Engineer,Current
KN-005-1197,Aisha,Maryam,M,1968-08-02,Truck Driver,Savings
RI-007-1066,Mabel,Akpobari,M,2004-10-18,Student,Savings
EN-008-1012,Nneka,Ani,F,1957-02-12,Manager,Current
LA-014-1278,Oluwapemi,Afolayan,M,1971-12-08,Truck Driver,Current
KN-010-1156,Bello,Hauwa,F,1991-05-04,Marketing Executive,Savings
RI-007-1095,Onyinyechi,Aluko,M,1995-10-06,Accountant,Current
LA-008-1016,Mofoluwake,Adegoke,F,1980-12-04,Manager,Savings
KN-008-1192,Bashir,Aisha,F,1996-11-16,Engineer,Current
KN-003-1163,Nura,Lawal,F,1984-11-01,Health Professional,Current
RI-005-1056,Blessing,Adeyemo,F,1995-07-19,Engineer,Current
LA-009-1252,Chika,Okafor,F,1967-12-30,Software Developer,Current
LA-008-1156,Olusola,Alao,M,1980-04-15,Accountant,Savings
RI-008-1092,Solomon,Nwadike,M,1965-12-23,Trader,Savings
KN-006-1145,Aisha,Salisu,F,1979-05-28,Marketing Executive,Current
LA-013-1219,Nifemi,Okon,M,1983-05-07,Factory Worker,Current
LA-003-1146,Opeyemi,Ekpoh,F,1974-10-12,Software Developer,Current
KN-004-1107,Mariam,Muhammad,M,1993-10-14,Marketing Executive,Savings
KN-006-1132,Ismaila,Yakubu,M,1983-05-12,Manager,Current
RI-003-1009,Collins,Akpobari,M,1985-11-23,Plumber,Current
EN-003-1083,Ugochi,Azubuike,F,2002-10-20,Student,Savings
EN-005-1078,Chinweuba,Onyeka,F,1984-03-25,Engineer,Savings
KN-001-1049,Sadiya,Ibrahim,F,1985-03-19,Lawyer,Current
KN-007-1161,Ibrahim,Rabi,M,1971-12-31,Lawyer,Savings
KN-009-1069,Sani,Ali,F,2007-06-06,Trader,Savings
LA-002-1124,Oluwatoyin,Oluwaseun,M,1961-04-16,Data Analyst,Savings
KN-006-1227,Ahmad,Rukayya,M,2001-04-17,Trader,Savings
LA-013-1201,Amoke,Nifemi,F,1999-08-12,Student,Savings
LA-002-1148,Austin,Obi,F,1957-02-23,Trader,Savings
LA-005-1188,Eniola,Okafor,M,1957-01-18,Carpenter,Current
RI-005-1087,Josephine,Akpobari,M,1986-12-17,Farmer,Savings
LA-004-1143,Chinelo,Adeleke,M,1994-08-26,Truck Driver,Savings
LA-012-1233,Dinah,Akinsanya,M,2002-06-04,Student,Savings
RI-008-1089,Mabel,Igwe,M,1968-08-31,Software Developer,Current
LA-004-1224,Chinasa,Abiola,M,1996-11-14,Factory Worker,Current
LA-002-1001,Adetokunbo,Ogunleye,F,1969-12-21,Engineer,Savings
LA-012-1268,Edith,Amadi,M,2009-07-29,Student,Savings
KN-007-1124,Nafisa,Yakubu,F,1982-12-05,Health Professional,Current
RI-007-1005,Fidelis,Igwe,M,1987-05-07,Lawyer,Savings
LA-011-1027,Oluwalonimi,Obi,M,1984-08-15,Farmer,Current
KN-002-1180,Shehu,Rukayya,F,2003-05-06,Student,Savings
KN-004-1002,Yakubu,Aliyu,F,1990-09-03,Health Professional,Current
LA-012-1196,Cornelius,Oluwatobiloba,M,1968-07-12,Human Resources Specialist,Savings
LA-012-1037,Clifford,Ajayi,M,1994-05-26,Mechanic,Savings
LA-006-1039,Ashimiyu,Ogundele,F,1983-11-05,Data Analyst,Current
LA-006-1243,Oluwatobiloba,Adebiyi,F,1980-02-03,Accountant,Savings
KN-001-1183,Mustapha,Fatima,F,1976-05-03,Marketing Executive,Savings
RI-009-1098,Oluwakemi,Chukwu,F,1974-01-19,Accountant,Current
LA-008-1065,Chidimma,Oluwapemi,M,1981-12-22,Electrician,Savings
LA-006-1248,Oluwabunmi,Oluwabusayo,F,1966-11-25,Human Resources Specialist,Savings
KN-008-1069,Rukayya,Mohammed,F,1961-04-30,Accountant,Savings
LA-007-1169,Chiamaka,Adebayo,M,1987-07-11,Health Professional,Savings
RI-007-1008,Ifeoma,Briggs,F,2003-06-07,Student,Savings
EN-002-1039,Obinna,Ezeokeke,M,1982-08-14,Lawyer,Current
RI-009-1084,Ibinabo,Obi,F,1965-05-11,Health Professional,Savings
KN-007-1187,Mustapha,Sadiya,M,1963-12-01,Trader,Savings
RI-001-1038,Oluwakemi,Peterside,F,1968-09-21,Engineer,Current
LA-004-1171,Ekpereamaka,Akintoye,F,1969-04-17,Data Analyst,Current
LA-014-1174,Christiana,Nwankwo,M,1981-10-29,Carpenter,Current
KN-007-1054,Ibrahim,Ahmed,F,1968-07-15,Marketing Executive,Savings
LA-005-1146,Oluwamayowa,Bolarinwa,M,1982-12-03,Farmer,Savings
LA-004-1243,Ayodele,Awosika,M,1960-04-19,Data Analyst,Savings
LA-009-1013,Chiwendu,Okonkwo,F,1989-01-27,Marketing Executive,Savings
LA-015-1209,Augustina,Okafor,F,1958-09-22,Marketing Executive,Current
KN-009-1130,Zara,Habiba,F,1980-07-11,Health Professional,Current
KN-010-1052,Usman,Suleiman,M,1964-08-05,Accountant,Savings
KN-010-1125,Salisu,Musa,M,1985-09-26,Health Professional,Current
LA-013-1228,Diana,Akindele,F,1990-04-04,Lawyer,Current
LA-012-1005,Daniel,Okonkwo,M,1975-12-22,Mechanic,Current
KN-004-1159,Aliyu,Mariam,F,1991-02-03,Lawyer,Savings
RI-004-1024,Okezie,Pepple,M,1997-02-11,Welder,Savings
KN-008-1087,Salisu,Umaru,M,1992-03-01,Factory Worker,Current
LA-006-1217,Daniella,Nnamdi,M,1988-06-10,Marketing Executive,Current
EN-005-1037,Enugu,Okafor,M,1967-01-28,Lawyer,Current
LA-012-1220,Oluwapelumi,Onyekachi,M,1981-08-10,Engineer,Savings
KN-010-1060,Umar,Ali,F,1988-08-19,Marketing Executive,Current
EN-006-1001,Chioma,Okereke,F,1988-04-05,Trader,Current
EN-003-1061,Onyinye,Eke,M,1969-10-05,Farmer,Current
KN-006-1048,Ibrahim,Aliyu,F,1963-03-09,Human Resources Specialist,Current
RI-003-1091,Temitope,Okoro,M,1977-01-31,Farmer,Current
KN-010-1187,Khadija,Hafsatu,F,1991-01-18,Accountant,Savings
KN-007-1064,Sani,Adamu,M,1967-07-20,Carpenter,Current
KN-004-1152,Fati,Bashir,M,1960-07-27,Health Professional,Savings
LA-014-1101,Bridget,Omolola,F,1985-02-01,Accountant,Savings
LA-005-1059,Nneka,Oladipo,F,1965-09-18,Health Professional,Current
LA-009-1017,Rukayat,Akinola,F,1995-10-04,Human Resources Specialist,Savings
LA-009-1270,Oluwamayowa,Onyekwere,F,1987-01-03,Trader,Current
RI-004-1025,Mercy,Obi,F,1978-07-12,Health Professional,Savings
LA-013-1139,Camillus,Iyanda,M,1979-08-09,Health Professional,Savings
KN-010-1019,Abdulrahman,Sani,M,1984-10-15,Welder,Savings
LA-003-1226,Cyril,Asalu,M,1962-07-17,Factory Worker,Current
EN-005-1068,Chidimma,Udeh,F,2004-10-29,Student,Savings
RI-010-1088,Oluwatoyin,Amadi,F,1996-02-21,Manager,Savings
KN-005-1080,Umar,Garba,M,1970-11-04,Lawyer,Savings
KN-008-1121,Ali,Ahmad,F,1975-05-26,Engineer,Savings
KN-010-1149,Maryam,Danladi,F,1986-06-10,Accountant,Savings
RI-001-1035,Favour,Brown,F,1962-12-15,Engineer,Current
LA-002-1192,Oluwatoyin,Okoye,M,2001-03-07,Student,Savings
KN-006-1175,Ali,Abdulrahman,F,1966-02-27,Trader,Current
LA-015-1251,Opeyemi,Kehinde,M,1992-10-13,Truck Driver,Current
KN-003-1038,Bello,Sani,M,1982-09-26,Welder,Current
LA-004-1240,Cyril,Nwosu,F,1978-06-09,Lawyer,Current
KN-004-1214,Abdullahi,Zara,M,1979-05-07,Truck Driver,Savings
LA-001-1212,Akinyemi,Oluwadamilola,F,1978-12-18,Marketing Executive,Savings
LA-001-1271,Chukwudi,Oluwakemi,F,1991-10-03,Lawyer,Savings
EN-001-1030,Ogochukwu,Emezie,F,1981-12-20,Health Professional,Current
LA-012-1228,Rukayat,Ojo,F,1995-12-31,Software Developer,Savings
RI-009-1016,Amarachi,Egwuatu,F,1996-07-04,Data Analyst,Current
LA-013-1086,Amos,Adebayo,F,1988-04-28,Trader,Current
RI-005-1079,Ikenna,Obinna,F,1991-07-13,Manager,Savings
KN-003-1027,Aisha,Bala,M,1957-06-11,Electrician,Current
RI-010-1120,Funke,Okafor,M,1959-09-02,Lawyer,Current
LA-004-1097,Alice,Okeke,M,1995-04-09,Data Analyst,Current
LA-012-1052,Adesola,Afolayan,M,1986-01-15,Mechanic,Current
LA-012-1195,Ngozi,Ude,F,2000-03-14,Student,Savings
LA-005-1016,Ngozi,Ngozi,F,2002-10-14,Student,Savings
KN-006-1236,Umar,Abdulsalam,M,1959-12-29,Health Professional,Savings
RI-010-1101,Mercy,Brown,F,1986-07-12,Lawyer,Savings
KN-005-1144,Habiba,Abdulkadir,F,1996-11-22,Lawyer,Current
EN-006-1092,Emeka,Ndukwe,M,2000-11-05,Student,Savings
LA-006-1275,Oluwagbemiga,Adeleke,M,1986-05-26,Factory Worker,Current
RI-006-1103,Michael,Brown,M,1993-05-08,Trader,Savings
LA-014-1096,Folasade,Aikhomu,M,1989-08-10,Manager,Current
LA-012-1193,Olamide,Akindele,F,1963-04-12,Manager,Savings
LA-015-1028,Danjuma,Ademola,M,1960-11-11,Mechanic,Savings
LA-011-1110,Oluwakemi,Akindele,M,1972-11-03,Farmer,Savings
LA-007-1071,Dominic,Oluwagbemiga,M,1981-08-31,Accountant,Current
KN-009-1067,Zara,Aliyu,M,1995-01-02,Factory Worker,Current
LA-010-1213,Chika,Olatunji,F,1992-03-03,Human Resources Specialist,Current
RI-002-1004,Chinyere,Akobo,F,1967-01-08,Software Developer,Savings
LA-012-1295,Oladipo,Okonkwo,F,1960-01-21,Marketing Executive,Current
LA-013-1098,Alaba,Egbule,F,1972-01-01,Data Analyst,Current
LA-007-1135,Ebuka,Adeyemi,F,1989-10-15,Engineer,Savings
RI-001-1040,Kingsley,Amadi,F,1980-01-29,Human Resources Specialist,Savings
KN-010-1130,Zara,Garba,F,1957-03-18,Engineer,Current
LA-009-1291,Edwin,Nwosu,M,1967-02-12,Welder,Savings
RI-005-1118,Tunde,Amadi,M,1979-12-27,Farmer,Savings
EN-001-1013,Obioma,Okafor,M,1971-11-02,Electrician,Savings
RI-004-1041,Amarachi,Wobo,M,1961-07-08,Manager,Current
LA-002-1007,Chikamso,Okafor,M,1960-10-11,Electrician,Current
RI-002-1039,Emeka,Brown,M,1993-12-17,Mechanic,Savings
LA-012-1092,Toluwalase,Odumosu,F,1992-03-25,Human Resources Specialist,Savings
LA-010-1255,Oluwaseyi,Onyekachi,F,2006-08-20,Student,Savings
RI-006-1046,Eze,Wobo,F,1992-01-28,Manager,Savings
KN-003-1006,Suleiman,Bello,F,1962-12-18,Marketing Executive,Current
KN-002-1011,Yusuf,Ibrahim,M,1973-11-01,Manager,Current
KN-005-1210,Sadiq,Mariam,F,1977-04-20,Accountant,Savings
LA-011-1020,Camillus,Okonkwo,F,1995-07-07,Lawyer,Savings
KN-007-1052,Aliyu,Usman,F,1991-07-11,Engineer,Current
LA-002-1101,Chinelo,Akintola,M,1991-02-27,Marketing Executive,Current
KN-005-1046,Yusuf,Suleiman,F,1990-12-14,Engineer,Current
LA-002-1061,Beatrice,Nwachukwu,F,1972-03-25,Software Developer,Current
LA-014-1018,Adejoke,Adejumo,M,1958-09-06,Manager,Savings
RI-004-1021,Chidiebere,Akpobari,M,1996-09-21,Lawyer,Savings
KN-006-1075,Yakubu,Yakubu,M,1966-07-13,Lawyer,Current
RI-002-1057,Isaac,Briggs,M,1978-02-18,Accountant,Current
RI-009-1009,Blessing,Obioma,F,1971-01-15,Engineer,Savings
LA-009-1222,Oluwatoyin,Okoro,F,1976-06-27,Accountant,Current
KN-004-1026,Ahmad,Abdullahi,F,1991-08-24,Lawyer,Savings
EN-002-1042,Amaka,Nwabueze,F,1971-12-14,Manager,Current
KN-007-1200,Yusuf,Nasiru,M,1961-09-03,Health Professional,Savings
LA-012-1135,Oluwalonimi,Oluwatosin,F,1983-08-01,Human Resources Specialist,Current
LA-014-1063,Hakeem,Adegbite,M,1977-02-03,Mechanic,Savings
LA-013-1100,Diana,Makinde,M,1970-12-11,Welder,Savings
KN-004-1140,Haruna,Farouq,F,1971-05-03,Human Resources Specialist,Savings
KN-006-1092,Mustapha,Ahmad,F,1969-08-24,Marketing Executive,Savings
EN-003-1078,Chiamaka,Ogbu,M,1979-06-01,Data Analyst,Savings
KN-002-1245,Ali,Habiba,M,1976-05-30,Accountant,Current
LA-004-1050,Nnamdi,Oluwadare,F,1990-08-15,Accountant,Current
RI-006-1027,Chidera,Okoli,F,1962-10-09,Engineer,Current
KN-001-1084,Mariam,Usman,F,1961-09-19,Engineer,Savings
KN-007-1039,Hauwa,Umar,M,1970-01-22,Carpenter,Current
RI-002-1001,Chinwe,Okoro,F,1957-01-03,Marketing Executive,Current
LA-008-1210,Oluwapelumi,Oni,F,1980-03-24,Marketing Executive,Current
LA-015-1101,Chiwendu,Oladele,M,1980-06-11,Engineer,Savings
LA-005-1023,Nifemi,Adetokunbo,F,1986-03-24,Health Professional,Savings
RI-010-1062,Nkechi,Pepple,M,1964-02-28,Health Professional,Savings
KN-006-1088,Rukayat,Aliyu,F,1957-09-14,Human Resources Specialist,Savings
LA-006-1088,Christiana,Usman,F,1995-03-20,Manager,Savings
EN-002-1076,Chukwuka,Ojukwu,F,1989-10-18,Data Analyst,Current
LA-012-1025,Chiamaka,Adeleke,F,2004-09-22,Student,Savings
RI-010-1001,Kamara,Briggs,F,1992-08-17,Trader,Current
RI-006-1050,Adaku,Ifeanacho,F,1985-05-11,Engineer,Current
LA-015-1014,Oluwatobiloba,Oluwatobiloba,F,1975-09-20,Software Developer,Savings
EN-003-1038,Obiajulu,Okolie,F,1995-04-15,Manager,Savings
KN-004-1005,Abubakar,Abdullahi,F,1986-11-22,Lawyer,Savings
LA-006-1104,Edwin,Udofia,F,1961-12-12,Trader,Savings
RI-006-1065,Emmanuel,Ezeani,M,1991-09-24,Data Analyst,Current
KN-005-1181,Hassan,Fadila,F,1997-07-05,Health Professional,Current
LA-010-1218,Lola,Adewale,M,1979-12-12,Health Professional,Current
RI-001-1099,Chidera,Ogbonda,F,1973-10-08,Lawyer,Current
KN-010-1202,Mariam,Zainab,F,1981-05-27,Engineer,Current
LA-005-1118,Ekpereamaka,Oluwadara,M,1961-07-29,Data Analyst,Savings
EN-006-1056,Ogochukwu,Okafor,M,2001-11-25,Student,Savings
LA-013-1264,Akpan,Oluwajoba,F,1957-08-08,Lawyer,Savings
LA-004-1086,Oluwakemi,Ojo,F,1987-04-18,Marketing Executive,Savings
RI-005-1077,Gift,Amadi,F,1957-06-05,Lawyer,Savings
RI-010-1104,Nneoma,Brown,M,1991-07-08,Truck Driver,Current
LA-005-1055,Oluwapelumi,Makinde,F,1971-03-13,Engineer,Savings
LA-007-1262,Chinyere,Okoye,F,1993-03-10,Manager,Savings
LA-001-1003,Ayodeji,Oladejo,M,1972-06-20,Accountant,Current
RI-001-1071,Joyce,Okocha,F,1986-11-17,Lawyer,Current
KN-006-1124,Tijjani,Yusuf,F,1971-08-03,Health Professional,Current
LA-012-1276,Nifemi,Afolayan,F,1991-07-19,Manager,Current
LA-007-1090,Oluwafemi,Jimoh,M,1975-12-22,Plumber,Savings
KN-004-1052,Nasiru,Usman,F,1996-12-17,Engineer,Savings
KN-006-1126,Ahmed,Yusuf,F,1996-11-15,Health Professional,Current
LA-014-1247,Olasupo,Ojo,F,1976-10-07,Marketing Executive,Current
KN-008-1102,Mariam,Abdu,M,1975-03-01,Mechanic,Savings
RI-007-1032,Celestine,Okpala,F,1994-08-29,Human Resources Specialist,Current
RI-004-1076,Isaac,Okafor,F,1988-05-25,Accountant,Savings
LA-007-1008,Christiana,Oluwadare,F,1986-10-21,Data Analyst,Savings
LA-006-1177,Toluwalase,Quadri,F,1978-10-01,Accountant,Savings
